@relation train_vectors-weka.filters.unsupervised.attribute.Remove-R130

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 numeric
@attribute v18 numeric
@attribute v19 numeric
@attribute v20 numeric
@attribute v21 numeric
@attribute v22 numeric
@attribute v23 numeric
@attribute v24 numeric
@attribute v25 numeric
@attribute v26 numeric
@attribute v27 numeric
@attribute v28 numeric
@attribute v29 numeric
@attribute v30 numeric
@attribute v31 numeric
@attribute v32 numeric
@attribute v33 numeric
@attribute v34 numeric
@attribute v35 numeric
@attribute v36 numeric
@attribute v37 numeric
@attribute v38 numeric
@attribute v39 numeric
@attribute v40 numeric
@attribute v41 numeric
@attribute v42 numeric
@attribute v43 numeric
@attribute v44 numeric
@attribute v45 numeric
@attribute v46 numeric
@attribute v47 numeric
@attribute v48 numeric
@attribute v49 numeric
@attribute v50 numeric
@attribute v51 numeric
@attribute v52 numeric
@attribute v53 numeric
@attribute v54 numeric
@attribute v55 numeric
@attribute v56 numeric
@attribute v57 numeric
@attribute v58 numeric
@attribute v59 numeric
@attribute v60 numeric
@attribute v61 numeric
@attribute v62 numeric
@attribute v63 numeric
@attribute v64 numeric
@attribute v65 numeric
@attribute v66 numeric
@attribute v67 numeric
@attribute v68 numeric
@attribute v69 numeric
@attribute v70 numeric
@attribute v71 numeric
@attribute v72 numeric
@attribute v73 numeric
@attribute v74 numeric
@attribute v75 numeric
@attribute v76 numeric
@attribute v77 numeric
@attribute v78 numeric
@attribute v79 numeric
@attribute v80 numeric
@attribute v81 numeric
@attribute v82 numeric
@attribute v83 numeric
@attribute v84 numeric
@attribute v85 numeric
@attribute v86 numeric
@attribute v87 numeric
@attribute v88 numeric
@attribute v89 numeric
@attribute v90 numeric
@attribute v91 numeric
@attribute v92 numeric
@attribute v93 numeric
@attribute v94 numeric
@attribute v95 numeric
@attribute v96 numeric
@attribute v97 numeric
@attribute v98 numeric
@attribute v99 numeric
@attribute v100 numeric
@attribute v101 numeric
@attribute v102 numeric
@attribute v103 numeric
@attribute v104 numeric
@attribute v105 numeric
@attribute v106 numeric
@attribute v107 numeric
@attribute v108 numeric
@attribute v109 numeric
@attribute v110 numeric
@attribute v111 numeric
@attribute v112 numeric
@attribute v113 numeric
@attribute v114 numeric
@attribute v115 numeric
@attribute v116 numeric
@attribute v117 numeric
@attribute v118 numeric
@attribute v119 numeric
@attribute v120 numeric
@attribute v121 numeric
@attribute v122 numeric
@attribute v123 numeric
@attribute v124 numeric
@attribute v125 numeric
@attribute v126 numeric
@attribute v127 numeric
@attribute label {True,False}

@data
126.028657,-420.403202,-102.039741,-208.255716,-86.909626,177.204642,-30.296499,-138.178199,707.725434,-385.101745,264.874265,37.81187,-245.201718,145.990764,76.133495,-270.072527,589.263768,138.545921,343.722655,-235.83073,302.754223,116.282178,-149.414467,640.18772,474.955502,500.244321,-215.072706,-17.098421,178.09291,12.696266,-128.67578,173.919118,-642.829612,246.749589,210.09602,-400.077841,85.703884,-399.108335,210.097081,-182.445218,427.809616,-334.962996,326.853806,156.141867,-258.497531,386.400024,652.887592,-77.67496,17.311591,-77.667224,64.792673,-139.17729,-42.799239,-476.119666,-717.722063,-126.950921,-170.979255,-276.672205,-225.519437,89.640527,-272.43579,-67.675162,209.085705,40.544348,516.038535,59.557214,-553.135293,3.947386,33.756505,-40.444076,-204.374815,-78.086626,-317.843449,-181.272818,-262.944356,-374.360649,472.915456,-122.431314,845.460561,241.26724,117.771309,-538.653216,27.311029,-13.804518,14.303924,-454.530744,-543.448705,90.12305,-170.87477,99.657271,-414.779779,-430.641714,-95.95927,280.479132,218.772676,228.025654,-245.578102,-252.008311,377.135904,-52.762378,-287.996668,-436.677694,-56.290116,347.395261,-439.332131,312.090623,-367.276374,33.1803,-157.1195,688.39999,110.575236,-428.46517,120.715892,780.962622,71.857648,254.181781,9.012407,280.599523,-14.164019,230.171142,421.242277,-102.814988,-76.606184,-559.948776,19.509292,-519.551111,-281.764743,-270.130146,True
3454.882837,-14820.618474,-4066.193022,-7424.244597,-3150.073631,6474.752319,-767.619477,-5043.586657,24950.35074,-13185.871902,8968.681429,1526.770344,-8544.800285,4910.659078,3612.581583,-9352.839481,20101.234096,4779.935699,11807.700512,-7927.97508,10462.857867,3865.918671,-5490.226407,21838.300969,16730.738882,17566.079869,-7388.403756,-691.812598,6387.062466,-121.1881,-4439.167178,6298.307113,-22394.920824,8692.53375,7116.773606,-13932.77473,3133.973682,-13391.777122,6897.386991,-5868.898184,15667.987278,-12223.147632,10817.18943,6227.805723,-9384.365802,13194.037816,22188.259058,-2680.998257,339.31874,-2600.514006,2344.972912,-5018.519259,-1335.434815,-16317.202898,-24593.555618,-4404.747922,-6266.926264,-9647.485672,-8108.137738,2721.720722,-9476.513497,-1941.956214,6619.628531,1246.391884,17410.502422,1729.93386,-19064.142103,-425.812239,991.08177,-1344.117263,-6929.085456,-1924.303957,-10605.975235,-6063.046753,-9249.426859,-13156.087711,16672.437553,-4345.328069,28790.476991,8938.947684,4004.170326,-18634.534769,384.987582,-401.812653,357.793054,-15489.712117,-18817.347283,3611.515579,-5986.675757,3201.49631,-14010.547236,-14771.934688,-3281.276885,9569.749513,7753.083855,7505.285716,-8774.314323,-9262.307317,13310.492754,-2030.024416,-10203.415782,-15110.586027,-2232.203674,11759.27165,-15229.697913,10704.696148,-12947.289542,1471.28433,-5130.723347,24318.331732,3838.132074,-15305.233943,4316.678729,27324.38378,2817.681727,8842.730653,384.767617,9164.788609,-463.998,7715.206357,15469.702706,-3011.221368,-2459.042936,-19497.957281,798.276757,-17293.485176,-9617.368451,-9084.522934,True
199.742812,-703.108328,-172.883301,-348.40141,-147.780872,299.780135,-49.752309,-232.719311,1180.89346,-639.103854,437.505693,58.986869,-407.602176,246.468824,133.198622,-450.043137,982.533135,230.521388,569.899244,-391.571689,505.082513,186.913388,-247.373652,1067.124622,791.976276,831.082383,-356.885891,-29.287421,300.885932,18.319918,-214.1018,284.945122,-1068.712093,409.288102,346.523078,-665.492154,138.987366,-662.216304,346.595969,-301.069433,718.207658,-560.812434,539.986693,267.108812,-430.645348,643.635222,1083.553786,-132.49367,29.921253,-125.739405,108.404819,-232.262754,-70.137686,-790.187457,-1194.349823,-208.332614,-281.373899,-459.540228,-373.822841,144.364834,-452.634114,-108.860202,347.329527,67.504107,857.253131,95.434379,-920.548097,3.52199,59.529392,-68.976712,-339.167712,-128.697376,-524.984982,-298.216523,-439.406715,-625.859032,788.2329,-202.438469,1403.593155,404.390082,198.319562,-898.713296,38.7791,-22.169919,32.030391,-755.331196,-897.221569,150.37937,-282.870887,167.668295,-688.316525,-718.19938,-160.715359,465.144472,366.354761,377.378795,-412.740866,-419.058716,631.121098,-87.723882,-475.721219,-729.986056,-94.993246,575.186897,-728.960281,518.843351,-614.166581,54.301577,-259.211487,1146.399775,187.083143,-711.314123,199.606145,1299.094946,125.920046,422.727486,11.270707,464.960377,-23.548588,381.929385,703.669914,-170.858696,-128.154656,-931.748227,33.361904,-863.808882,-468.94658,-447.702731,True
49364.444728,-187195.516041,-48326.468215,-93697.613133,-38028.917816,81279.072271,-13470.469139,-61456.579892,315139.362016,-167908.915823,116329.683802,15754.302092,-108388.08587,64783.29856,40064.440706,-119213.801475,261407.413908,60422.258907,151557.542999,-102969.738888,133047.243547,48397.417106,-66381.291472,281739.212622,211232.00471,221968.91503,-95345.825644,-7585.064122,79002.699502,4713.195303,-55903.514189,74142.512943,-284270.813847,108323.198264,89518.35857,-178222.609228,37922.161847,-174612.747091,90130.277386,-77211.641805,191577.381897,-149818.582036,141303.309997,72527.210211,-115536.553671,171852.021762,283765.676056,-32358.877525,5628.598057,-33165.266152,31538.159147,-63452.471342,-19104.685885,-209085.424298,-317247.020938,-53834.447802,-75720.217822,-121117.882174,-98878.214118,37648.302838,-122120.625526,-27053.132385,92214.781425,19626.757208,227412.358408,24490.854088,-242998.860819,-1095.753575,16451.37047,-19083.172658,-89456.084317,-32430.453221,-139493.236204,-79823.387105,-114148.49635,-167646.419302,210158.570209,-52315.464248,371433.041103,109861.955373,53628.839476,-238228.818851,10093.312529,-7128.471232,6541.495562,-200679.204485,-238763.519839,41397.080397,-74571.846379,44208.222605,-182569.144071,-190560.871626,-44049.903339,121152.393065,97284.784736,99545.244849,-109935.941423,-112467.296425,170475.199533,-23304.288844,-124905.385398,-192661.257858,-24639.754946,151877.31502,-194716.862268,137750.330445,-165506.681634,15077.255981,-69810.468905,305396.151913,48225.502698,-187718.029681,52730.443261,348086.076873,35032.100213,111794.71736,2647.765479,122812.899876,-5045.038128,98523.830147,186125.682949,-45020.327374,-34442.257093,-249557.050653,8098.10765,-226324.018096,-123383.387614,-120107.404631,True
36.001713,-148.332515,-38.55391,-72.095719,-29.550781,68.228565,-10.211462,-45.294076,244.470514,-129.305295,88.767987,6.744771,-83.797757,51.21736,35.649881,-93.455781,204.336376,45.594897,116.366181,-78.802787,105.424833,35.366016,-51.534021,220.644803,166.43196,170.252472,-75.947478,-6.315131,66.213422,0.402005,-42.297455,56.541232,-222.670907,82.434434,68.922318,-138.155027,27.516105,-137.558108,67.916111,-57.816733,150.653601,-116.45265,107.238631,60.417239,-86.972946,133.550708,219.101889,-25.101842,3.621822,-21.405044,23.770847,-48.661173,-10.50014,-162.352359,-246.735927,-40.294876,-59.056438,-93.55302,-74.256349,23.440404,-90.250357,-17.165239,71.229668,14.921912,175.206275,15.480213,-189.553101,-6.227711,14.745926,-16.031055,-68.786202,-21.867262,-105.702256,-56.625378,-92.098263,-131.783471,162.147762,-38.932145,288.532915,85.373464,45.883291,-188.903746,4.535152,-7.324752,8.327707,-151.736906,-181.408354,31.962746,-57.84628,33.489286,-139.73664,-146.492711,-35.326198,92.642709,77.227699,77.138612,-84.727498,-86.36743,135.12771,-16.988518,-97.036371,-148.792397,-17.133085,120.461046,-149.957754,104.511095,-127.848036,11.046051,-52.013372,235.964731,38.158405,-145.187131,41.731116,267.065016,30.204258,84.403986,-0.310736,91.493439,-4.317441,74.821638,144.311656,-34.115226,-26.56822,-194.205425,7.26818,-174.162418,-97.114698,-95.371587,True
612.86245,-2242.45333,-591.828404,-1129.725496,-464.886091,957.024028,-162.996176,-735.233526,3794.78743,-2031.558723,1400.037038,213.531954,-1308.341472,786.777172,449.652236,-1443.928038,3148.783962,739.319302,1835.150883,-1239.878002,1601.566407,601.667854,-798.188777,3400.123558,2537.310809,2673.402355,-1135.26234,-80.42272,942.222356,70.640766,-684.291201,906.1443,-3423.151109,1323.837175,1087.859964,-2148.746976,465.614086,-2097.17348,1121.824389,-955.610256,2289.436624,-1794.974507,1731.014561,855.847481,-1393.676251,2079.100133,3440.815825,-397.887715,78.497157,-412.256617,359.483741,-756.691537,-224.932943,-2544.054382,-3819.701054,-653.881869,-924.365264,-1460.396381,-1201.850999,469.653465,-1468.218441,-343.337494,1116.481086,243.727618,2755.550544,310.090108,-2933.990844,14.710425,206.284165,-229.091211,-1077.410392,-412.145199,-1690.145195,-978.030535,-1368.982454,-2010.887348,2524.978213,-633.836735,4497.638788,1311.103901,631.79869,-2878.649584,132.89354,-79.097593,69.911925,-2425.365737,-2888.608344,487.287767,-906.732825,542.59472,-2197.678129,-2305.448208,-523.677551,1477.828176,1160.887623,1209.470331,-1324.870486,-1352.119109,2034.744353,-279.258655,-1515.90887,-2328.723685,-299.016966,1844.131502,-2346.934423,1670.848689,-1983.797117,182.529545,-848.432133,3674.91888,594.522833,-2264.959162,632.946975,4204.512051,400.998549,1344.168108,46.954056,1491.008118,-66.322833,1203.919045,2245.924872,-539.153466,-410.77941,-3009.598372,88.649136,-2760.020941,-1479.034594,-1432.246963,True
4316.06212,-15124.353631,-4032.521578,-7849.127121,-3058.390874,6424.027848,-1153.216339,-4956.191492,25933.480727,-13784.042803,9616.574348,1593.609698,-8977.424262,5210.785723,3074.971973,-9849.820923,21364.889555,5091.527304,12581.672319,-8308.220455,10840.211733,4316.154116,-5565.048103,22885.597785,17328.290048,18228.80338,-7758.459012,-479.742619,6243.960303,523.829657,-4567.15813,6275.713027,-23384.924795,9155.953648,7447.270306,-14703.982276,3314.736473,-14229.896839,7632.52794,-6454.286421,15482.58859,-12220.715205,11942.417836,5773.923891,-9506.245929,14169.661366,23431.477668,-2640.754566,339.698203,-2960.513448,2516.793737,-5167.013734,-1632.121685,-17441.256679,-25860.194171,-4635.801785,-6428.713422,-9892.91808,-8331.836131,3258.883952,-10019.701631,-2429.459033,7457.675607,1742.154113,18756.575993,2141.410099,-19959.15218,97.176845,1358.22141,-1546.105529,-7282.091287,-2649.133215,-11499.1687,-6752.846458,-9188.948609,-13739.276484,17220.508262,-4406.803777,30532.853297,8920.692214,4306.143735,-19552.19804,1003.789806,-613.084896,124.173686,-16523.280438,-19949.991194,3364.119542,-6198.034001,3600.876227,-14869.605431,-15627.87466,-3589.786274,10051.093232,7846.443635,8231.259282,-8950.435162,-9375.814208,13842.217459,-1958.854182,-10545.046464,-15741.1443,-2101.823769,12524.703261,-16043.111462,11320.414868,-13611.281962,1342.928755,-5690.189169,24994.570772,4010.28493,-15542.73867,4350.801848,28832.007127,2616.836455,9214.08891,453.753532,10014.571213,-506.755407,8146.388577,15396.289693,-3553.435188,-2738.853507,-20493.939154,486.06059,-18671.699833,-9812.637391,-9768.340847,True
2045.224472,-7569.234709,-1928.542982,-3754.286016,-1580.200192,3249.888095,-520.504735,-2486.525718,12709.843463,-6822.129667,4689.733649,662.099833,-4378.141488,2641.371863,1531.925589,-4825.136138,10547.519104,2461.730313,6125.775744,-4182.537419,5391.526271,1976.889804,-2661.05013,11421.964783,8510.199354,8951.699749,-3826.361015,-312.485095,3223.768854,188.400847,-2301.704543,3035.621813,-11478.191789,4392.987807,3655.035647,-7174.034817,1519.017072,-7063.864176,3710.827295,-3185.659893,7735.897547,-6040.20759,5744.080225,2911.845372,-4661.822787,6927.944921,11550.257342,-1364.858121,279.559731,-1339.602475,1209.052181,-2534.320088,-739.961631,-8473.042604,-12822.230359,-2187.406826,-3055.379663,-4911.481274,-3998.991236,1537.633978,-4901.783071,-1122.885539,3725.23997,760.980737,9207.741785,1006.649899,-9861.193897,6.969227,669.119608,-746.611857,-3626.594963,-1348.292374,-5636.381248,-3219.789853,-4658.878266,-6748.274735,8474.807615,-2134.566157,15047.506117,4397.675385,2134.054741,-9650.144957,408.220759,-245.781542,307.606977,-8091.412036,-9629.499046,1643.04499,-3034.354466,1794.883579,-7378.282994,-7714.371698,-1744.117299,4952.857812,3929.342371,4029.935266,-4455.351099,-4523.928861,6825.429098,-938.830981,-5063.11011,-7831.079168,-1014.262615,6168.393706,-7856.067144,5583.749913,-6636.44622,594.137039,-2809.052013,12336.661125,1990.511794,-7608.198859,2143.296438,14012.665628,1390.178736,4515.987919,129.983548,4989.722842,-222.4251,4036.712274,7543.497811,-1816.450939,-1378.382548,-10053.20052,353.472859,-9219.102803,-5026.513578,-4806.949229,False
1243.993402,-4443.477873,-1163.248051,-2285.676737,-887.587181,1906.947136,-330.105584,-1461.909121,7593.120224,-4048.095604,2821.808649,445.086382,-2616.808851,1510.706908,941.579351,-2877.832049,6214.55287,1486.238829,3666.312319,-2421.789666,3189.553845,1245.419042,-1646.845635,6699.302732,5082.657312,5347.013312,-2284.433865,-157.191979,1848.297819,115.722636,-1339.632136,1853.160787,-6848.024334,2657.545285,2184.5581,-4303.565938,962.569398,-4194.57609,2195.408391,-1878.680645,4577.063561,-3617.907017,3464.473254,1721.642076,-2791.434377,4128.369491,6843.012971,-765.760708,88.645603,-846.251711,738.233171,-1510.089378,-464.012335,-5081.02199,-7550.472981,-1377.047869,-1873.012019,-2911.21788,-2443.149078,899.65131,-2938.45271,-693.951177,2152.234146,477.788953,5451.201825,603.615811,-5848.877959,-12.703086,375.01153,-441.781677,-2141.550252,-713.346353,-3350.035788,-1943.022111,-2719.659972,-4009.502471,5067.534149,-1296.500836,8902.535301,2636.243596,1263.962163,-5705.317168,267.752315,-180.414083,42.333329,-4810.444254,-5838.463131,1015.153714,-1814.328281,1021.136005,-4360.262213,-4554.09685,-1035.999503,2932.180901,2320.981792,2381.328348,-2623.327373,-2754.741188,4057.982858,-572.066647,-3086.827679,-4604.314412,-619.947052,3653.806403,-4675.814739,3294.567247,-3969.129041,396.199309,-1629.42091,7333.366728,1170.577509,-4574.669014,1294.997671,8403.455166,773.516139,2700.134056,109.805865,2914.334644,-150.514452,2388.599933,4532.555734,-1035.777647,-780.640805,-5973.078474,159.367091,-5421.044027,-2906.650171,-2855.905224,False
1790.490423,-6380.332601,-1653.232445,-3215.942067,-1310.368769,2716.775567,-462.055509,-2082.887934,10808.906947,-5821.002504,4006.579211,614.142611,-3734.574178,2228.616713,1243.891958,-4121.031951,8960.036479,2115.047448,5239.256128,-3533.511821,4574.855901,1740.482581,-2281.389573,9696.329882,7231.473729,7616.511665,-3249.624268,-228.369718,2684.323867,195.872596,-1946.517095,2609.128788,-9757.937302,3771.230762,3135.042827,-6118.162264,1331.93756,-6013.912595,3203.098361,-2744.257024,6520.912585,-5111.654093,4954.206312,2420.03071,-3961.029395,5917.656919,9841.108544,-1142.593502,226.095511,-1187.699106,1009.309668,-2148.99803,-645.334611,-7262.358324,-10875.819458,-1905.238802,-2629.672601,-4172.844411,-3439.90162,1339.191189,-4185.375137,-998.386996,3173.402027,665.060284,7846.21293,893.016676,-8386.397284,57.264177,567.979756,-644.628958,-3083.523714,-1164.12114,-4823.72913,-2793.166562,-3919.998899,-5706.894723,7196.654504,-1822.492909,12828.565258,3711.192047,1796.097224,-8187.139792,389.538968,-217.000224,184.235741,-6917.868861,-8261.378534,1392.862999,-2590.731855,1540.429179,-6276.272498,-6564.824552,-1474.751731,4228.159152,3307.331774,3453.832326,-3771.071874,-3854.522293,5777.916919,-800.129435,-4342.370716,-6634.962234,-848.420927,5256.234126,-6678.810357,4753.480942,-5635.214114,512.343523,-2396.842911,10468.008084,1694.875331,-6477.981183,1823.37904,11956.061362,1121.971622,3850.793881,122.433577,4253.739206,-194.233056,3457.939275,6406.787565,-1543.259489,-1152.175711,-8551.35145,253.158573,-7871.015136,-4230.841063,-4082.646577,False
123.162053,-445.883963,-116.637064,-225.493566,-91.607077,190.666862,-32.332949,-146.2425,755.201267,-405.431981,279.519012,42.444387,-261.33342,154.945247,88.856977,-287.689294,624.968499,147.63494,365.892408,-245.858556,319.09577,121.495128,-159.926973,676.250419,505.972025,532.363457,-226.986693,-16.43422,187.830184,12.998522,-135.6564,181.86661,-681.878848,263.49972,218.376109,-427.420604,93.359597,-419.132672,222.426129,-190.452526,456.727775,-358.28175,344.561851,170.061614,-277.490822,412.835903,685.844153,-80.076046,15.024128,-83.010575,71.300197,-150.297903,-45.671739,-506.706551,-759.214592,-133.156028,-184.24659,-291.151615,-240.660919,92.99793,-292.141633,-68.93791,220.649752,46.377804,547.107872,61.773147,-585.195366,2.796363,39.800103,-45.17017,-215.009437,-80.310175,-336.140374,-194.875224,-273.375096,-399.305641,502.904791,-127.238902,894.544154,260.335576,125.9324,-571.313017,26.400221,-15.550791,12.408675,-483.23668,-576.992131,98.168844,-180.791639,107.267148,-437.657702,-458.12309,-102.935748,294.929929,230.635682,240.812362,-263.391564,-270.161835,405.244936,-56.67683,-303.427107,-462.999527,-59.369686,366.046126,-466.248896,331.675322,-394.042578,36.247764,-167.084391,730.916389,117.952454,-452.123519,127.207745,836.29607,79.304441,269.475519,8.627228,296.407906,-14.003497,240.705909,448.785713,-107.749425,-79.838587,-597.353997,17.81354,-547.967932,-294.881912,-285.484403,False
26733.505153,-102415.024447,-26509.398688,-51389.51077,-21163.72464,44485.241742,-6947.655029,-33525.807028,172044.058848,-92087.704497,63417.304251,8845.100191,-59331.040988,35277.113816,21258.88532,-65189.938277,142520.495288,33377.964539,82816.802306,-56183.951904,72818.357647,26883.19598,-36344.075255,154207.16006,115487.517463,121231.146522,-52214.768687,-4317.357563,43605.271132,2050.327634,-30698.689662,41272.782723,-155502.708198,59345.188497,49307.430102,-97188.112168,20619.934554,-95583.000208,49516.115494,-42536.983015,105521.03912,-82043.213294,77430.640409,40085.436773,-63272.732473,93542.545901,155421.197097,-18206.350016,3430.043111,-18039.654589,16755.176929,-34644.021939,-10352.02897,-114323.2091,-173085.318621,-29797.636735,-41489.572884,-66354.110248,-54511.816026,20397.955885,-66222.45624,-14838.42215,49716.533215,10019.950196,124028.895703,13282.363368,-133215.461464,-625.008788,8532.993383,-10224.143971,-48913.405987,-17504.931412,-75906.143366,-43547.613123,-62986.11385,-91387.267619,114666.92235,-28884.410318,202735.972965,59713.377012,28989.27136,-130059.924625,5046.942063,-3174.648446,3787.727267,-109536.540572,-130548.136527,22716.762991,-40890.730426,24142.305108,-99548.810287,-103966.700733,-23731.253694,66779.719168,53199.116635,54126.027249,-60449.585995,-61746.925757,92680.032505,-13118.575367,-68497.587238,-105511.137029,-13638.651422,82924.991017,-106170.216393,75121.499636,-90059.857272,8255.840064,-37576.652288,167074.519844,26827.338329,-103131.068504,29171.999415,189640.035527,18892.343196,61166.41245,1049.782852,66812.513862,-2960.07142,54203.664216,102724.546035,-24380.585676,-18600.004484,-136081.213821,4572.288819,-123703.001357,-67583.210677,-65134.714613,False
6645.949621,-24233.688373,-6112.548051,-11983.499097,-5045.933215,10379.833904,-1709.70163,-8004.1146,40619.71616,-21920.264388,15028.361362,2077.927786,-14014.636176,8509.363354,4755.270598,-15464.661486,33871.35637,7854.006942,19629.220996,-13503.422814,17344.08408,6342.993237,-8489.473763,36752.89983,27239.855845,28694.691596,-12236.758279,-976.128059,10304.52944,679.175849,-7372.040998,9732.027313,-36737.348766,14028.973752,11788.291093,-22948.02747,4778.357438,-22724.072229,11936.778868,-10293.972352,24719.89864,-19289.982149,18467.164814,9216.485777,-14919.238251,22225.813961,37082.262744,-4410.572069,1004.858158,-4297.708209,3809.143519,-8112.748743,-2372.598656,-27144.257391,-41154.000791,-7007.585704,-9742.12828,-15812.932992,-12804.823931,4984.852183,-15695.646604,-3644.630787,12029.18712,2381.261549,29532.240958,3287.257331,-31587.134971,104.166262,2106.772321,-2439.831787,-11670.499444,-4484.031461,-18124.74089,-10365.630506,-14978.997407,-21527.456782,27124.746321,-6845.869515,48336.618103,14022.288905,6792.857359,-30899.223395,1372.545908,-773.163136,1030.496552,-26032.056243,-30845.677933,5206.754499,-9736.867603,5775.60212,-23749.382914,-24745.221065,-5542.523679,15932.80142,12564.515668,12987.369694,-14218.578168,-14389.487767,21827.59065,-2988.993688,-16182.711684,-25072.483412,-3197.48892,19802.914362,-25128.466775,17930.988483,-21179.732553,1853.755933,-9094.737173,39522.723138,6386.788617,-24353.301989,6832.114409,44839.980481,4380.777705,14457.780126,372.036671,16085.74555,-729.26515,13049.827661,24092.454087,-5907.446734,-4448.983744,-32242.937744,1150.234209,-29680.944344,-16176.557815,-15449.954625,False
3761.929118,-13562.378012,-3536.548029,-6869.652277,-2770.3881,5797.413171,-980.196941,-4432.170896,23015.677003,-12329.021833,8522.934378,1310.702432,-7943.29283,4717.423361,2738.247974,-8756.245586,19021.990007,4488.042293,11140.53688,-7465.627695,9691.685576,3693.083343,-4875.878782,20531.560591,15406.240519,16206.478905,-6913.208243,-497.963411,5703.913393,401.279902,-4113.555488,5535.646968,-20767.208632,8025.594132,6633.74738,-13016.112492,2857.616048,-12746.923305,6756.990313,-5776.24048,13877.520563,-10901.603858,10490.278097,5176.975551,-8440.655963,12574.954272,20872.748302,-2412.09848,425.327153,-2522.074324,2184.79192,-4581.672103,-1384.231529,-15426.476321,-23098.630911,-4053.502165,-5606.567172,-8847.246397,-7322.500863,2828.912299,-8915.517416,-2093.233373,6692.861916,1437.052412,16648.157057,1876.878347,-17810.565912,72.00525,1205.714241,-1354.873647,-6536.976354,-2398.097871,-10228.699401,-5923.157668,-8299.803587,-12176.609963,15320.795283,-3874.226258,27216.691362,7928.656101,3837.92705,-17394.387038,816.39108,-488.690144,335.714584,-14688.833716,-17566.478136,2989.744749,-5503.354079,3226.532171,-13309.370671,-13933.523666,-3154.298267,8954.472584,7028.622179,7322.716479,-8025.108181,-8233.756754,12330.13747,-1713.654951,-9245.394944,-14084.700853,-1828.821144,11133.161665,-14214.402781,10085.864098,-12022.6579,1109.275612,-5068.261003,22257.397406,3570.088737,-13780.338497,3880.072903,25458.845322,2408.353132,8191.756241,274.646813,8992.987811,-416.658129,7309.002701,13653.617041,-3250.316218,-2433.266791,-18175.847976,534.769037,-16647.879225,-8954.105211,-8688.596138,False
5511.429356,-19824.911136,-5169.191058,-10057.204278,-4048.817775,8470.396517,-1431.336738,-6474.174205,33665.804264,-18025.443707,12465.43676,1918.301196,-11621.262164,6895.560891,4006.554151,-12804.895365,27816.444318,6566.441764,16293.822084,-10910.295675,14170.024451,5413.996356,-7133.720178,30012.66349,22540.678091,23702.591464,-10112.206689,-726.122001,8336.407707,591.303206,-6009.652036,8104.812857,-30374.912563,11740.24349,9698.924107,-19034.099253,4177.050075,-18645.176399,9876.910911,-8443.172024,20291.277161,-15943.193551,15350.825656,7568.143334,-12344.047702,18393.864587,30527.715098,-3519.458824,610.092328,-3689.703881,3200.295008,-6700.680039,-2029.389716,-22570.659349,-33779.315336,-5939.931191,-8204.764245,-12933.094053,-10716.563916,4141.374954,-13044.340424,-3066.893234,9779.117527,2102.593802,24340.833544,2754.204404,-26043.419648,105.874181,1765.02002,-1983.487201,-9564.295868,-3503.863332,-14960.6508,-8671.140426,-12130.286455,-17805.853636,22405.075239,-5669.073065,39803.816658,11591.596777,5616.646858,-25432.19671,1194.439604,-716.354128,470.811248,-21485.71823,-25702.842647,4371.426865,-8045.175018,4711.199543,-19462.374966,-20371.40385,-4614.871258,13099.932511,10275.405619,10711.69699,-11732.482572,-12050.692262,18030.392008,-2510.504322,-13529.751708,-20587.872599,-2680.733099,16273.828261,-20790.362191,14742.886549,-17585.32931,1617.986766,-7410.922335,32545.706848,5217.265683,-20160.915368,5673.257417,37239.574393,3515.784601,11986.653322,399.192756,13140.586408,-612.607102,10688.92776,19965.740219,-4749.902274,-3560.813253,-26581.251787,780.125257,-24341.464032,-13084.253636,-12710.046472,False
